#                                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_039598695.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3085                                -          CSD                  PF00313.25   5.3e-33  108.5   0.5   5.7e-33  108.4   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3882|14418                   -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SY1|28199                      -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T117|14327                     -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T42|14411                      -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T523|14617                     -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T60|14404                      -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T78|14341                      -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_1|20056                     -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_22|20042                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_28|20035                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_36|20028                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_42|20007                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_53|20021                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_63|20014                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_7|20049                     -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UTT-25|10486                   -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW757|6700                     -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW763|24400                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Y45|450                        -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YC40-M|6762                    -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_011002383.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YQ|23580                       -          CSD                  PF00313.25   4.1e-32  105.6   0.5   4.4e-32  105.5   0.5   1.0   1   0   0   1   1   1   1 -
WP_138928755.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW386|18126                    -          CSD                  PF00313.25   5.7e-32  105.2   0.5   6.1e-32  105.1   0.5   1.0   1   0   0   1   1   1   1 -
WP_221743606.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_T2C-Rasto|29619          -          CSD                  PF00313.25   6.2e-32  105.0   0.6   6.7e-32  104.9   0.6   1.0   1   0   0   1   1   1   1 -
WP_150397487.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF2570|14530                -          CSD                  PF00313.25   1.1e-31  104.3   0.2   1.1e-31  104.2   0.2   1.0   1   0   0   1   1   1   1 -
WP_150397487.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SFC|14542                      -          CSD                  PF00313.25   1.1e-31  104.3   0.2   1.1e-31  104.2   0.2   1.0   1   0   0   1   1   1   1 -
WP_020747761.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CMR15|1852                     -          CSD                  PF00313.25   1.2e-31  104.2   0.5   1.2e-31  104.1   0.5   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_23-10BR|2622                   -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B50|3515                       -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs277|23903                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs287|23897                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs304|23887                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRsB7|23893                 -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP3858|5260                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP6783|3544                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP7014|5237                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CIP120|6664                    -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CRMRs218|14669                 -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Grenada9-1|3531                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF1503|3550                 -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF1900|5243                 -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF2570|14525                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF2571|14532                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_K60|8648                       -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB325|24898                 -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB3985|24874                -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P597|6671                      -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P673|2070                      -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P816|13137                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P822|14452                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1414|24936                   -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3270|25081                   -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24949                    -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Po82|421                       -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS489|9149                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs5|24407                      -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SFC|14537                      -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1579|16724                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1591|16720                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1609|16735                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1611|16714                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1612|16708                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1617|16730                  -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW163|3538                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW179|3519                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW181|5253                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW700|8641                     -          CSD                  PF00313.25   1.4e-31  103.9   0.7   1.6e-31  103.7   0.7   1.0   1   0   0   1   1   1   1 -
WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP1416|3557                  -          CSD                  PF00313.25   1.5e-31  103.8   0.6   1.7e-31  103.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CIP417|3526                    -          CSD                  PF00313.25   1.5e-31  103.8   0.6   1.7e-31  103.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MolK2|398                      -          CSD                  PF00313.25   1.5e-31  103.8   0.6   1.7e-31  103.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1446|24944                   -          CSD                  PF00313.25   1.5e-31  103.8   0.6   1.7e-31  103.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1447|24931                   -          CSD                  PF00313.25   1.5e-31  103.8   0.6   1.7e-31  103.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_165591200.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B2|19714                       -          CSD                  PF00313.25   2.3e-31  103.2   0.2   2.4e-31  103.1   0.2   1.0   1   0   0   1   1   1   1 -
WP_197387015.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24908           -          CSD                  PF00313.25   2.9e-31  102.9   0.4   3.1e-31  102.8   0.4   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10722|6551                 -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSI07|1130                     -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2064|14379                   -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2312|14372                   -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3175|14311                   -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T101|14386                     -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T11|14302                      -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T51|14295                      -          CSD                  PF00313.25   3.3e-31  102.7   0.7   3.5e-31  102.6   0.7   1.0   1   0   0   1   1   1   1 -
