WP_197387532.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24909	WP_197387532.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24909
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK159|25035
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4321|25041
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4124|25048
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3668|25054
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4027|25060
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3270|25081
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3223|25086
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3269|25092
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_LLRS-1|28016
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GMI1000|26
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Y45|451
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_5_2_56FAA|482
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSI07|1125
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT-91|1213
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT-1458|1220
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FQY_4|1351
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CMR15|1850
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SD54|1856
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_021197235.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_AU12-08|1882
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_027677448.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_UNC404CL21Col|2221
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-10-244|2262
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-09-161|2270
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_039598125.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3084
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Grenada9-1|3536
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_021197235.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_58_RSOL|4703
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_048933461.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_MD27|4709
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW181|5258
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-T02|6052
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_021197235.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NT80|6088
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10722|6548
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CIP120|6669
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P597|6674
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_064048240.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP3059|6683
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P781|6688
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW757|6702
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YC40-M|6764
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10709|7071
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RD15|7179
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CaRs-Mep|7186
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS1308|7368
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS190|7375
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS216|7382
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS4|7389
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_OE1-1|7396
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_EP1|7409
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SEPPX05|8318
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CQPS-1|8584
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW700|8646
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_K60|8653
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RSCM|9964
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UTT-25|10488
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Fm03|12156
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Cq01|12163
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Bg07|12170
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_GX3-BWBA|12180
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_024978475.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_GX3-BWBA|12185
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P816|13140
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T51|14292
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T11|14299
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3175|14306
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3103|14315
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2330|14322
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T117|14329
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T98|14334
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T78|14343
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3755|14350
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3730|14357
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2729|14364
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2312|14369
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2064|14376
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T101|14383
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T95|14390
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T82|14397
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T60|14406
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T42|14413
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3882|14420
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3822|14427
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3300|14434
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P822|14457
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P824|14493
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|14612
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T523|14619
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CRMRs218|14674
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Tg03|16063
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_124381049.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16593
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_HA4-1|17155
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_048933461.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_4NA327D5|18080
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_3PA37C10|18083
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_064048240.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW386|18124
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_027677448.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_TCR112|18575
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B2|19710
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_203|19718
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_202|19725
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_1|19763
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_3|19945
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_39|19952
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_27|19959
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_57|19965
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_27|19972
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_13|19979
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_9|19987
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_15|19994
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_4|20002
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_42|20009
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_63|20016
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_53|20023
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_36|20030
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_28|20037
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_22|20044
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_7|20051
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_1|20058
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_56|20065
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_61|20072
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_52|20079
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_51|20086
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_49|20094
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_45|20101
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_42|20109
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_30|20117
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_28|20124
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_26|20131
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_18|20138
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_24|20146
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_3N|21161
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT91-F1|23185
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT91-F8|23192
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT15244-F8|23536
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YQ|23582
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2474|24386
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_193027634.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2474|24388
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2279|24394
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_193027634.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2279|24396
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW763|24402
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs5|24410
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211471|24533
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211479|24540
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211491|24547
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF301560|24554
